id,title,description,authors,image,publisher,published_at,categories
50688,Original Sins,"Five childhood friends with big plans face the changing realities of life in Tennessee in the 1960s in this novel from bestselling author Lisa Alther As Sally and Emily Prince and Jed, Raymond, and Donny Tatro sit under their beloved Castle Tree in rural, segregated Tennessee, they dream big dreams. But the journey from these dreams to reality is a long one. As they move into their teens, each faces challenges they could never have imagined. Sally and Jed may take a traditional route as head cheerleader and football captain in their sports-frenzied town, but can their love survive some unexpected bumps in the road? Emily and Raymond, always the outsiders, move north during the civil rights movement and must consider their connection to Southern roots and traditional gender roles. And Donny, as an African-American teen, will endure the effects of generations of discrimination and class boundaries as he tries to live out his dreams in their small factory town. Along the way, the five will fall in love, change one another’s lives, grow apart, and come together again. In this sweeping novel, Alther brings to life characters both tragic and comic as they live through the changing American socio-economic landscape of the 1950s and ’60s. This ebook features an illustrated biography of Lisa Alther, including rare photos from the author’s personal collection.",Lisa Alther,http://books.google.com/books/content?id=8CwqI5c2Io0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Open Road Media,2010-12-14,Fiction
54309,Organizing For Dummies (For Dummies (Computer/Tech)),"Become a database boss —and have fun doing it—with this accessible and easy-to-follow guide to Microsoft Access Databases hold the key to organizing and accessing all your data in one convenient place. And you don’t have to be a data science wizard to build, populate, and organize your own. With Microsoft Access For Dummies, you’ll learn to use the latest version of Microsoft’s Access software to power your database needs. Need to understand the essentials before diving in? Check out our Basic Training in Part 1 where we teach you how to navigate the Access workspace and explore the foundations of databases. Ready for more advanced tutorials? Skip right to the sections on Data Management, Queries, or Reporting where we walk you through Access’s more sophisticated capabilities. Not sure if you have Access via Office 2021 or Office 365? No worries – this book covers Access now matter how you access it. The book also shows you how to: Handle the most common problems that Access users encounter Import, export, and automatically edit data to populate your next database Write powerful and accurate queries to find exactly what you’re looking for, exactly when you need it Microsoft Access For Dummies is the perfect resource for anyone expected to understand, use, or administer Access databases at the workplace, classroom, or any other data-driven destination.",Laurie A. Ulrich| Ken Cook,http://books.google.com/books/content?id=clNPEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,John Wiley & Sons,2021-11-16,Computers
155440,Women Invent!: Two Centuries of Discoveries That Have Shaped Our World,These inspiring stories of women inventors take the reader through the process of inventing--from coming up with an idea to having it manufactured and sold.,Susan Casey,http://books.google.com/books/content?id=2hvzQ92AETsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Chicago Review Press,1997-10-01,Juvenile Nonfiction
175612,Playboy Adult Magazine: may 1968,"The death of Leonard Cohen in 2016 struck the world a hard blow; he was a fruitful, thoughtful and tragic talent, with his critically-acclaimed You Want it Darker entering the world only three weeks before his death. Cohen's work is now finished and represents and oeuvre of near unparalleled majesty. Everybody Knows is a detailed examination of the journey that Leonard Cohen wove, from his beginnings as a novelist and poet, his critically acclaimed ‘cult-classic’ albums of the sixties through to his triumphant tours of the new millennium. Every stage of Cohen's remarkable life up until his 80th birthday in September 2014 is expertly analysed, including thoughts, memories and comments from those who have worked with him and from the open-hearted many who have been inspired by his art. This Omnibus Enhanced edition includes a Digital Timeline of his life, allowing you to experience his music, live performances and memorabilia through audio, video and imagery.",Harvey Kubernik,http://books.google.com/books/content?id=0AYxCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Omnibus Press,2017-11-07,Music
114038,Sentence Structure (Language Workbooks),"Sentence Structure: introduces the evidence for sentence structure and reveals its purpose is based on a problem-solving approach to language teaches the reader how to identify word classes, such as noun, preposition and demonstrative uses simple tree structures to analyse sentences contains numerous exercises to encourage practical skills of sentence analysis includes a database and exercises that compare the structure of English with other languages. The second edition of Sentence Structure has been revised and updated throughout and includes new material on tense, aspect, modality and the verb phrase, whilst the order of topics has been rearranged to improve clarity.",Nigel Fabb,http://books.google.com/books/content?id=kVKQmYZr5gEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Routledge,2005-07-28,Language Arts & Disciplines
146225,The Bohr Maker,"Nikko Jiang-Tibayan, a walking genetic time bomb, will do anything to retrieve the microscopic Bohr Maker, which is capable of changing people's moods, emotions, and genetic structures. Original.",Linda Nagata,http://books.google.com/books/content?id=qh4gAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Spectra,1995,Fiction
201085,A Snitch in the Snob Squad,"There's a thief at Montrose Middle School. Teachers are reporting money mysteriously missing from their desks. Who's responsible? Could it be Ashley Krupps, the principal's spoiled daughter? She's been spotted recently at the mall splurging on trendy clothes. Or is it Max, who shows up at school one day sporting expensive basketball shoes? Maybe it's Kevin, Jenny's new boyfriend. He's unexpectedly begun to lavish her with extravagant gifts. The Snob Squad is on the case and their suspicions stop at no one - not even each other.",Julie Anne Peters,http://books.google.com/books/content?id=scBVGZyZySQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Little, Brown Books for Young Readers",2010-02-01,Juvenile Fiction
160112,The Secret of Happines,"Rachel and Becca aren't real sisters, or so they say. They are step-sisters, living far apart, with little in common. Rachel is the successful one: happily married with three children and a big house, plus an impressive career. Artistic Becca, meanwhile, lurches from one dead-end job to another, shares a titchy flat and has given up on love. The two of them have lost touch, but when Rachel doesn't come home one night, Becca is called in to help. Once there, she quickly realises that her step-sister's life is not so perfect after all. As Becca begins to untangle Rachel's secrets, she is forced to confront some uncomfortable truths about her own life, and the future seems uncertain.",Lucy Diamond,http://books.google.com/books/content?id=-27FDAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Pan Macmillan,2016-06-02,Fiction
89229,"Southeast Asia In The New International Era, Fourth Edition","Provides readers with up-to-date, country-by-country coverage on a vibrant region of vast cultural diversity and dynamic globalized markets.",Robert Dayley,http://books.google.com/books/content?id=YCrTDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Westview Press,2016-08-02,Political Science
77801,ROTTEN APPLES,"Apple is the opposite of her outspoken mother and gossipy, chatty best friends; she’s always been the cool, calm, and collected one. But her life is about to spiral out of control. Apple’s super-sized, secret crush on her friend Zen leads her into major trouble. And she’s realizing it might not have been such a good idea to pose as her mother–the famous talk show host and self-help guru, Dr. Bee Berg–and send out fake advice emails to keep her (devastatingly beautiful) friend Happy away from Zen. Before she knows it, her best friend hates her, the whole school knows about her crush, and she is humiliated on national TV. How much more will it take for Apple to learn that taking advice is just as important as giving it?",Rebecca Eckler,http://books.google.com/books/content?id=EQwi2ZRNY-IC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Doubleday Canada,2009-09-01,Young Adult Fiction
199848,"The Grandparent Solution: How Parents Can Build a Family Team for Practical, Emotional, and Financial Success","The Grandparent Solution is a groundbreaking book that gives you the tools you need to build a “family team”¾the optimum family arrangement that offers your children loving support from their grandparents and gives you (busy and stressed-out parents) the practical and emotional support to do the best job possible. Based on more than thirty years of medical research, the book reveals how to overcome common barriers to creating your family team and offers specific guidelines and techniques to deal effectively with the many challenges you will face along the way. Dr. Kornhaber also stresses the importance of personal attitudes and values, of drawing the line between love and intrusiveness, and devotes special attention to help you find the appropriate degree of involvement for grandparents in helping you raise your child.",Arthur Kornhaber,http://books.google.com/books/content?id=ppAAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Jossey-Bass,2004-01-19,Family & Relationships
